timestamp,Entry No_,Budget Name,G_L Account No_,Date,Department,Project,Amount,Description,Business Unit Code,User ID,Budget Dimension 1 Code,Budget Dimension 2 Code,Budget Dimension 3 Code,Budget Dimension 4 Code,Dimension Set ID,Last Date Modified
0x000000000068D329,243,2010,8720,01/04/2010,PROD,,11000,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D32A,244,2010,8720,01/04/2010,SALES,,18330,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D08F,245,2010,7110,01/04/2010,SALES,,59080,,,,,,,,39,1753-01-01 00:00:00.000
0x000000000068D0C1,246,2010,7230,01/04/2010,SALES,,91850,,,,,,,,73,1753-01-01 00:00:00.000
0x000000000068D186,247,2010,8240,01/04/2010,ADM,,70,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D187,248,2010,8240,01/04/2010,PROD,,100,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D188,249,2010,8240,01/04/2010,SALES,,160,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D26E,250,2010,8510,01/04/2010,ADM,,80,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D26F,251,2010,8510,01/04/2010,PROD,,130,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D270,252,2010,8510,01/04/2010,SALES,,210,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D34C,253,2010,8730,01/04/2010,ADM,,150,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D34D,254,2010,8730,01/04/2010,PROD,,230,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D34E,255,2010,8730,01/04/2010,SALES,,380,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D09B,256,2010,7120,01/04/2010,SALES,,7000,,,,,,,,26,1753-01-01 00:00:00.000
0x000000000068D0AD,257,2010,7210,01/04/2010,SALES,,209370,,,,,,,,39,1753-01-01 00:00:00.000
0x000000000068D0A4,258,2010,7130,01/04/2010,SALES,,16430,,,,,,,,73,1753-01-01 00:00:00.000
0x000000000068D0B9,259,2010,7220,01/04/2010,SALES,,1980,,,,,,,,26,1753-01-01 00:00:00.000
0x000000000068D299,260,2010,8530,01/04/2010,ADM,,40,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D29A,261,2010,8530,01/04/2010,PROD,,70,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D29B,262,2010,8530,01/04/2010,SALES,,110,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D373,263,2010,8750,01/04/2010,ADM,,1780,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D374,264,2010,8750,01/04/2010,PROD,,2680,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D375,265,2010,8750,01/04/2010,SALES,,4460,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D07B,266,2010,6710,01/04/2010,SALES,,-21770,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D0D1,267,2010,8110,01/04/2010,ADM,,500,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D0D2,268,2010,8110,01/04/2010,PROD,,750,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D0D3,269,2010,8110,01/04/2010,SALES,,1250,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D386,270,2010,8820,30/04/2010,PROD,,250,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D387,271,2010,8820,30/04/2010,ADM,,30,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D388,272,2010,8820,30/04/2010,SALES,,50,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D086,273,2010,6810,01/04/2010,SALES,,-190,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D0F5,274,2010,8120,01/04/2010,ADM,,700,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D0F6,275,2010,8120,01/04/2010,PROD,,1050,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D0F7,276,2010,8120,01/04/2010,SALES,,1750,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D1F8,277,2010,8410,01/04/2010,ADM,,2060,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D1F9,278,2010,8410,01/04/2010,PROD,,3090,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D1FA,279,2010,8410,01/04/2010,SALES,,5140,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D040,280,2010,6110,01/05/2010,SALES,,-57500,,,,,,,,53,1753-01-01 00:00:00.000
0x000000000068D071,281,2010,6230,01/05/2010,SALES,,-63040,,,,,,,,74,1753-01-01 00:00:00.000
0x000000000068D11D,282,2010,8130,01/05/2010,PROD,,5260,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D11E,283,2010,8130,01/05/2010,SALES,,8770,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D11F,284,2010,8130,01/05/2010,ADM,,1800,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D220,285,2010,8420,01/05/2010,ADM,,60,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D221,286,2010,8420,01/05/2010,PROD,,90,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D222,287,2010,8420,01/05/2010,SALES,,160,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D2E1,288,2010,8640,01/05/2010,ADM,,30,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D2E2,289,2010,8640,01/05/2010,PROD,,50,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D2E3,290,2010,8640,01/05/2010,SALES,,80,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D2E4,291,2010,8640,31/05/2010,PROD,,1040,,,,,,,,145,1753-01-01 00:00:00.000
0x000000000068D3A5,292,2010,8830,31/05/2010,ADM,MERCEDES,440,,,,,,,,138,1753-01-01 00:00:00.000
0x000000000068D3A6,293,2010,8830,31/05/2010,SALES,TOYOTA,610,,,,,,,,142,1753-01-01 00:00:00.000
0x000000000068D04A,294,2010,6120,01/05/2010,SALES,,-13150,,,,,,,,152,1753-01-01 00:00:00.000
0x000000000068D060,295,2010,6210,01/05/2010,SALES,,-437850,,,,,,,,53,1753-01-01 00:00:00.000
0x000000000068D141,296,2010,8210,01/05/2010,ADM,,1100,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D142,297,2010,8210,01/05/2010,PROD,,1640,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D143,298,2010,8210,01/05/2010,SALES,,2740,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D244,299,2010,8430,01/05/2010,ADM,,510,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D245,300,2010,8430,01/05/2010,PROD,,760,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D246,301,2010,8430,01/05/2010,SALES,,1260,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D307,302,2010,8710,01/05/2010,ADM,,20330,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D308,303,2010,8710,01/05/2010,PROD,,30490,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D309,304,2010,8710,01/05/2010,SALES,,50820,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D3C3,305,2010,8910,01/05/2010,PROD,,200,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D055,306,2010,6130,01/05/2010,SALES,,-13600,,,,,,,,74,1753-01-01 00:00:00.000
0x000000000068D165,307,2010,8230,01/05/2010,ADM,,130,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D166,308,2010,8230,01/05/2010,PROD,,190,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D167,309,2010,8230,01/05/2010,SALES,,320,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D25E,310,2010,8450,01/05/2010,SALES,,320,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D32B,311,2010,8720,01/05/2010,ADM,,4910,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D32C,312,2010,8720,01/05/2010,PROD,,7360,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D32D,313,2010,8720,01/05/2010,SALES,,12270,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D090,314,2010,7110,01/05/2010,SALES,,41350,,,,,,,,26,1753-01-01 00:00:00.000
0x000000000068D0C2,315,2010,7230,01/05/2010,SALES,,2890,,,,,,,,73,1753-01-01 00:00:00.000
0x000000000068D189,316,2010,8240,01/05/2010,ADM,,60,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D18A,317,2010,8240,01/05/2010,PROD,,90,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D18B,318,2010,8240,01/05/2010,SALES,,160,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D271,319,2010,8510,01/05/2010,ADM,,80,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D272,320,2010,8510,01/05/2010,PROD,,120,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D273,321,2010,8510,01/05/2010,SALES,,200,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D34F,322,2010,8730,01/05/2010,ADM,,100,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D350,323,2010,8730,01/05/2010,PROD,,150,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D351,324,2010,8730,01/05/2010,SALES,,260,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D0AE,325,2010,7210,01/05/2010,SALES,,177990,,,,,,,,39,1753-01-01 00:00:00.000
0x000000000068D1A4,326,2010,8310,01/05/2010,ADM,,300,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D1A5,327,2010,8310,01/05/2010,PROD,,450,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D1A6,328,2010,8310,01/05/2010,SALES,,760,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D2B6,329,2010,8620,01/05/2010,ADM,,950,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D2B7,330,2010,8620,01/05/2010,PROD,,1420,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D2B8,331,2010,8620,01/05/2010,SALES,,2370,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D0A5,332,2010,7130,01/05/2010,SALES,,13930,,,,,,,,73,1753-01-01 00:00:00.000
0x000000000068D0BA,333,2010,7220,01/05/2010,SALES,,8470,,,,,,,,26,1753-01-01 00:00:00.000
0x000000000068D29C,334,2010,8530,01/05/2010,ADM,,40,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D29D,335,2010,8530,01/05/2010,PROD,,60,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D29E,336,2010,8530,01/05/2010,SALES,,110,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D29F,337,2010,8530,31/05/2010,SALES,TOYOTA,530,,,,,,,,16,1753-01-01 00:00:00.000
0x000000000068D07C,338,2010,6710,01/05/2010,SALES,,-22050,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D0D4,339,2010,8110,01/05/2010,ADM,,380,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D0D5,340,2010,8110,01/05/2010,PROD,,560,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D0D6,341,2010,8110,01/05/2010,SALES,,940,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D1D7,342,2010,8330,01/05/2010,ADM,,20,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D1D8,343,2010,8330,01/05/2010,PROD,,30,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D1D9,344,2010,8330,01/05/2010,SALES,,40,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D389,345,2010,8820,31/05/2010,PROD,,190,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D38A,346,2010,8820,31/05/2010,ADM,,20,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D38B,347,2010,8820,31/05/2010,SALES,,40,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D0F8,348,2010,8120,01/05/2010,ADM,,530,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D0F9,349,2010,8120,01/05/2010,PROD,,790,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D0FA,350,2010,8120,01/05/2010,SALES,,1320,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D1FB,351,2010,8410,01/05/2010,ADM,,1960,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D1FC,352,2010,8410,01/05/2010,PROD,,2940,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D1FD,353,2010,8410,01/05/2010,SALES,,4900,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D2C2,354,2010,8630,01/05/2010,ADM,,410,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D2C3,355,2010,8630,01/05/2010,PROD,,620,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D2C4,356,2010,8630,01/05/2010,SALES,,1030,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D041,357,2010,6110,01/06/2010,SALES,,-48430,,,,,,,,37,1753-01-01 00:00:00.000
0x000000000068D072,358,2010,6230,01/06/2010,SALES,,-1410,,,,,,,,135,1753-01-01 00:00:00.000
0x000000000068D120,359,2010,8130,01/06/2010,ADM,,4990,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D121,360,2010,8130,01/06/2010,PROD,,7480,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D122,361,2010,8130,01/06/2010,SALES,,12470,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D223,362,2010,8420,01/06/2010,ADM,,80,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D224,363,2010,8420,01/06/2010,PROD,,110,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D225,364,2010,8420,01/06/2010,SALES,,190,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D2E5,365,2010,8640,01/06/2010,ADM,,200,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D2E6,366,2010,8640,01/06/2010,PROD,,290,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D2E7,367,2010,8640,01/06/2010,SALES,,490,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D3A7,368,2010,8830,30/06/2010,ADM,MERCEDES,530,,,,,,,,138,1753-01-01 00:00:00.000
0x000000000068D3A8,369,2010,8830,30/06/2010,SALES,TOYOTA,740,,,,,,,,142,1753-01-01 00:00:00.000
0x000000000068D3A9,370,2010,8830,30/06/2010,PROD,VW,260,,,,,,,,3,1753-01-01 00:00:00.000
0x000000000068D04B,371,2010,6120,01/06/2010,SALES,,-7950,,,,,,,,37,1753-01-01 00:00:00.000
0x000000000068D061,372,2010,6210,01/06/2010,SALES,,-328800,,,,,,,,37,1753-01-01 00:00:00.000
0x000000000068D144,373,2010,8210,01/06/2010,ADM,,1330,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D145,374,2010,8210,01/06/2010,PROD,,1990,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D146,375,2010,8210,01/06/2010,SALES,,3320,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D247,376,2010,8430,01/06/2010,ADM,,610,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D248,377,2010,8430,01/06/2010,PROD,,920,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D249,378,2010,8430,01/06/2010,SALES,,1530,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D30A,379,2010,8710,01/06/2010,ADM,,22340,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D30B,380,2010,8710,01/06/2010,PROD,,33510,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D30C,381,2010,8710,01/06/2010,SALES,,55850,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D3C4,382,2010,8910,01/06/2010,PROD,,240,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D06A,383,2010,6220,01/06/2010,SALES,,-26580,,,,,,,,37,1753-01-01 00:00:00.000
0x000000000068D168,384,2010,8230,01/06/2010,ADM,,150,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D169,385,2010,8230,01/06/2010,PROD,,230,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D16A,386,2010,8230,01/06/2010,SALES,,380,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D25F,387,2010,8450,01/06/2010,SALES,,390,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D32E,388,2010,8720,01/06/2010,ADM,,6710,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D32F,389,2010,8720,01/06/2010,PROD,,10060,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D330,390,2010,8720,01/06/2010,SALES,,16770,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D3CB,391,2010,9110,01/06/2010,ADM,,-200,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D3CC,392,2010,9110,01/06/2010,PROD,,-300,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D3CD,393,2010,9110,01/06/2010,SALES,,-500,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D091,394,2010,7110,01/06/2010,SALES,,53620,,,,,,,,151,1753-01-01 00:00:00.000
0x000000000068D0C3,395,2010,7230,01/06/2010,SALES,,1660,,,,,,,,134,1753-01-01 00:00:00.000
0x000000000068D18C,396,2010,8240,01/06/2010,ADM,,80,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D18D,397,2010,8240,01/06/2010,PROD,,110,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D18E,398,2010,8240,01/06/2010,SALES,,190,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D274,399,2010,8510,01/06/2010,ADM,,100,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D275,400,2010,8510,01/06/2010,PROD,,150,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D276,401,2010,8510,01/06/2010,SALES,,240,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D352,402,2010,8730,01/06/2010,ADM,,140,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D353,403,2010,8730,01/06/2010,PROD,,210,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D354,404,2010,8730,01/06/2010,SALES,,350,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D3D4,405,2010,9210,01/06/2010,ADM,,2780,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D3D5,406,2010,9210,01/06/2010,PROD,,4160,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D3D6,407,2010,9210,01/06/2010,SALES,,6940,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D09C,408,2010,7120,01/06/2010,SALES,,7340,,,,,,,,151,1753-01-01 00:00:00.000
0x000000000068D0AF,409,2010,7210,01/06/2010,SALES,,249580,,,,,,,,151,1753-01-01 00:00:00.000
0x000000000068D1A7,410,2010,8310,01/06/2010,ADM,,1230,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D1A8,411,2010,8310,01/06/2010,PROD,,1840,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D1A9,412,2010,8310,01/06/2010,SALES,,3070,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D289,413,2010,8520,01/06/2010,ADM,,140,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D28A,414,2010,8520,01/06/2010,PROD,,200,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D28B,415,2010,8520,01/06/2010,SALES,,340,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D2B9,416,2010,8620,01/06/2010,ADM,,590,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D2BA,417,2010,8620,01/06/2010,PROD,,890,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D2BB,418,2010,8620,01/06/2010,SALES,,1480,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D0A6,419,2010,7130,01/06/2010,SALES,,15910,,,,,,,,90,1753-01-01 00:00:00.000
0x000000000068D0BB,420,2010,7220,01/06/2010,SALES,,20280,,,,,,,,151,1753-01-01 00:00:00.000
0x000000000068D2A0,421,2010,8530,01/06/2010,ADM,,50,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D2A1,422,2010,8530,01/06/2010,PROD,,80,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D2A2,423,2010,8530,01/06/2010,SALES,,130,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D2A3,424,2010,8530,30/06/2010,PROD,VW,430,,,,,,,,146,1753-01-01 00:00:00.000
0x000000000068D3EC,425,2010,9230,01/06/2010,ADM,,4750,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D3ED,426,2010,9230,01/06/2010,PROD,,7130,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D3EE,427,2010,9230,01/06/2010,SALES,,11880,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D07D,428,2010,6710,01/06/2010,SALES,,-21650,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D0D7,429,2010,8110,01/06/2010,ADM,,540,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D0D8,430,2010,8110,01/06/2010,PROD,,810,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D0D9,431,2010,8110,01/06/2010,SALES,,1340,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D1DA,432,2010,8330,01/06/2010,ADM,,40,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D1DB,433,2010,8330,01/06/2010,PROD,,60,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D1DC,434,2010,8330,01/06/2010,SALES,,110,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D367,435,2010,8740,01/06/2010,ADM,,28350,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D368,436,2010,8740,01/06/2010,PROD,,42530,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D369,437,2010,8740,01/06/2010,SALES,,70880,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D38C,438,2010,8820,30/06/2010,PROD,,230,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D38D,439,2010,8820,30/06/2010,ADM,,30,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D38E,440,2010,8820,30/06/2010,SALES,,40,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D0FB,441,2010,8120,01/06/2010,ADM,,750,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D0FC,442,2010,8120,01/06/2010,PROD,,1120,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D0FD,443,2010,8120,01/06/2010,SALES,,1860,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D1FE,444,2010,8410,01/06/2010,ADM,,2370,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D1FF,445,2010,8410,01/06/2010,PROD,,3550,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D201,446,2010,8410,01/06/2010,SALES,,5920,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D2C5,447,2010,8630,01/06/2010,ADM,,330,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D2C6,448,2010,8630,01/06/2010,PROD,,500,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D2C7,449,2010,8630,01/06/2010,SALES,,830,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D042,450,2010,6110,01/07/2010,SALES,,-36770,,,,,,,,115,1753-01-01 00:00:00.000
0x000000000068D073,451,2010,6230,01/07/2010,SALES,,-81210,,,,,,,,54,1753-01-01 00:00:00.000
0x000000000068D123,452,2010,8130,01/07/2010,ADM,,3470,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D124,453,2010,8130,01/07/2010,PROD,,5200,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D125,454,2010,8130,01/07/2010,SALES,,8670,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D226,455,2010,8420,01/07/2010,ADM,,50,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D227,456,2010,8420,01/07/2010,PROD,,80,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D228,457,2010,8420,01/07/2010,SALES,,140,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D2E8,458,2010,8640,01/07/2010,ADM,,40,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D2E9,459,2010,8640,01/07/2010,PROD,,50,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D2EA,460,2010,8640,01/07/2010,SALES,,90,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D3AA,461,2010,8830,31/07/2010,ADM,MERCEDES,430,,,,,,,,138,1753-01-01 00:00:00.000
0x000000000068D3AB,462,2010,8830,31/07/2010,SALES,TOYOTA,600,,,,,,,,142,1753-01-01 00:00:00.000
0x000000000068D3AC,463,2010,8830,31/07/2010,PROD,VW,210,,,,,,,,3,1753-01-01 00:00:00.000
0x000000000068D04C,464,2010,6120,01/07/2010,SALES,,-2640,,,,,,,,54,1753-01-01 00:00:00.000
0x000000000068D062,465,2010,6210,01/07/2010,SALES,,-201630,,,,,,,,212,1753-01-01 00:00:00.000
0x000000000068D147,466,2010,8210,01/07/2010,ADM,,950,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D148,467,2010,8210,01/07/2010,PROD,,1430,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D149,468,2010,8210,01/07/2010,SALES,,2380,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D24A,469,2010,8430,01/07/2010,ADM,,440,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D24B,470,2010,8430,01/07/2010,PROD,,660,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D24C,471,2010,8430,01/07/2010,SALES,,1100,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D30D,472,2010,8710,01/07/2010,ADM,,18310,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D30E,473,2010,8710,01/07/2010,PROD,,27470,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D30F,474,2010,8710,01/07/2010,SALES,,45780,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D3C5,475,2010,8910,01/07/2010,ADM,,110,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D056,476,2010,6130,01/07/2010,SALES,,-1180,,,,,,,,79,1753-01-01 00:00:00.000
0x000000000068D16B,477,2010,8230,01/07/2010,ADM,,110,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D16C,478,2010,8230,01/07/2010,PROD,,160,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D16D,479,2010,8230,01/07/2010,SALES,,270,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D260,480,2010,8450,01/07/2010,SALES,,280,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D331,481,2010,8720,01/07/2010,ADM,,5430,,,,,,,,137,1753-01-01 00:00:00.000
0x000000000068D332,482,2010,8720,01/07/2010,PROD,,8140,,,,,,,,2,1753-01-01 00:00:00.000
0x000000000068D333,483,2010,8720,01/07/2010,SALES,,13570,,,,,,,,4,1753-01-01 00:00:00.000
0x000000000068D092,484,2010,7110,01/07/2010,SALES,,35340,,,,,,,,100,1753-01-01 00:00:00.000
0x000000000068D0C4,485,2010,7230,01/07/2010,SALES,,59140,,,,,,,,185,1753-01-01 00:00:00.000
0x000000000068D18F,486,2010,8240,01/07/2010,ADM,,50,,,,,,,,137,1753-01-01 00:00:00.000
